year,data_mean_global,data_mean_nh,data_mean_sh
2280,1495.26999973972,1495.27012006537,1495.26987941406
2281,1494.6399997397,1494.64012006536,1494.63987941405
2282,1494.00999973967,1494.01012006533,1494.00987941402
2283,1493.37999973967,1493.38012006532,1493.37987941401
2284,1492.74999973969,1492.75012006535,1492.74987941403
2285,1492.1199997397,1492.12012006536,1492.11987941405
2286,1491.49999973971,1491.50012006537,1491.49987941406
2287,1490.86999973968,1490.87012006534,1490.86987941402
2288,1490.23999973965,1490.24012006531,1490.23987941399
2289,1489.6199997397,1489.62012006535,1489.61987941404
2290,1488.98999973968,1488.99012006533,1488.98987941402
2291,1488.35999973969,1488.36012006534,1488.35987941403
2292,1487.73999973967,1487.74012006533,1487.73987941402
2293,1487.1099997397,1487.11012006536,1487.10987941404
2294,1486.48999973966,1486.49012006532,1486.489879414
2295,1485.85999973969,1485.86012006535,1485.85987941404
2296,1485.23999973968,1485.24012006533,1485.23987941402
2297,1484.60999973966,1484.61012006532,1484.609879414
2298,1483.98999973966,1483.99012006532,1483.98987941401
2299,1483.36999973971,1483.37012006536,1483.36987941405
2300,1482.74999973968,1482.75012006533,1482.74987941402
2301,1482.11999973968,1482.12012006534,1482.11987941403
2302,1481.49999973968,1481.50012006534,1481.49987941402
2303,1480.87999973968,1480.88012006533,1480.87987941402
2304,1480.25999973968,1480.26012006533,1480.25987941402
2305,1479.63999973968,1479.64012006534,1479.63987941402
2306,1479.01999973967,1479.02012006533,1479.01987941402
2307,1478.39999973968,1478.40012006533,1478.39987941402
2308,1477.78999973968,1477.79012006533,1477.78987941402
2309,1477.16999973968,1477.17012006533,1477.16987941402
2310,1476.54999973967,1476.55012006533,1476.54987941402
2311,1475.93999973968,1475.94012006534,1475.93987941403
2312,1475.31999973968,1475.32012006533,1475.31987941402
2313,1474.70999973967,1474.71012006533,1474.70987941402
2314,1474.08999973967,1474.09012006533,1474.08987941402
2315,1473.47999973968,1473.48012006533,1473.47987941402
2316,1472.86999973968,1472.87012006534,1472.86987941403
2317,1472.24999973968,1472.25012006534,1472.24987941402
2318,1471.63999973967,1471.64012006533,1471.63987941402
2319,1471.02999973967,1471.03012006533,1471.02987941401
2320,1470.41999973967,1470.42012006533,1470.41987941402
2321,1469.80999973968,1469.81012006534,1469.80987941402
2322,1469.19999973968,1469.20012006534,1469.19987941402
2323,1468.58999973968,1468.59012006534,1468.58987941402
2324,1467.97999973968,1467.98012006534,1467.97987941402
2325,1467.37999973967,1467.38012006533,1467.37987941402
2326,1466.76999973969,1466.77012006535,1466.76987941403
2327,1466.15999973969,1466.16012006535,1466.15987941404
2328,1465.55999973968,1465.56012006533,1465.55987941402
2329,1464.94999973968,1464.95012006533,1464.94987941402
2330,1464.34999973966,1464.35012006532,1464.34987941401
2331,1463.73999973967,1463.74012006532,1463.73987941401
