year,data_mean_global,data_mean_nh,data_mean_sh
2139,416.221005590655,415.905738605761,416.536272575548
2140,415.675005575982,415.36052973865,415.989481413313
2141,415.136005473377,414.827060086096,415.444950860658
2142,414.612005356789,414.309343652701,414.914667060878
2143,414.108005239616,413.811660077884,414.404350401348
2144,413.625005122787,413.334956282388,413.915053963187
2145,413.161005005776,412.877265124848,413.444744886703
2146,412.715004888499,412.437586605184,412.992423171814
2147,412.288004771624,412.016885337269,412.559124205978
2148,411.8780046544,411.61320429003,412.14280501877
2149,411.485004537612,411.226500494575,411.74350858065
2150,411.109004420571,410.856809337006,411.361199504136
2151,410.749004303321,410.50312828974,410.994880316902
2152,410.402004186789,410.162409328773,410.641599044805
2153,410.063004069769,409.829718171225,410.296289968313
2154,409.734003952212,409.507054817049,409.960953087376
2155,409.413003835326,409.192353549123,409.633654121529
2156,409.10200371826,408.887664919158,409.316342517363
2157,408.799003600739,408.590999037389,409.007008164089
2158,408.506003484183,408.304282604025,408.70772436434
2159,408.221003367288,408.025583863719,408.416422870857
2160,407.945003250476,407.755880068239,408.134126432713
2161,407.679003133183,407.496201548559,407.861804717808
2162,407.420003016127,407.243510390975,407.596495641279
2163,407.171002899343,407.000806595523,407.341199203162
2164,406.931002782145,406.767123020681,407.094882543608
2165,406.699002665595,406.541406587324,406.856598743865
2166,406.475002548322,406.323725540036,406.626279556609
2167,406.260002431271,406.115036910086,406.404967952457
2168,406.054002314247,405.915343224906,406.192661403589
2169,405.856002197386,405.723641957005,405.988362437767
2170,405.667002079951,405.540973547695,405.793030612207
2171,405.486001963329,405.366259641893,405.605744284765
2172,405.313001846177,405.199576067097,405.426427625257
2173,405.149001729321,405.041874799202,405.25612865944
2174,404.993001612008,404.892196279501,405.093806944514
2175,404.844001494981,404.749505121947,404.938497868015
2176,404.704001378179,404.615801326477,404.79220142988
2177,404.573001260849,404.491125334388,404.654877187311
2178,404.449001143574,404.373446814725,404.524555472423
2179,404.333001026989,404.263730381333,404.402271672646
2180,404.225000909787,404.162046806486,404.287955013087
2181,404.125000792991,404.068343011023,404.181658574958
2182,404.033000676018,403.982649325895,404.083352026141
2183,403.948000558979,403.903958168329,403.99204294963
2184,403.871000441921,403.833267010742,403.908733873099
2185,403.802000324821,403.770578380743,403.833422268898
2186,403.741000207585,403.715897333491,403.766103081678
2187,403.68700009099,403.668183427717,403.705816754263
2188,403.641999973644,403.62950996324,403.654489984049
2189,403.603999857221,403.597783419497,403.610216294945
2190,403.574999754403,403.57432640487,403.575673103937
2191,403.552999739669,403.553120065326,403.552879414013
2192,403.531999739684,403.53212006534,403.531879414027
2193,403.504999739662,403.505120065318,403.504879414005
2194,403.473999739692,403.474120065349,403.473879414036
2195,403.437999739665,403.438120065321,403.437879414009
2196,403.39899973968,403.399120065336,403.398879414023
2197,403.355999739694,403.35612006535,403.355879414037
2198,403.30999973969,403.310120065346,403.309879414034
2199,403.261999739655,403.262120065311,403.261879413998
2200,403.210999739678,403.211120065334,403.210879414021
2201,403.157999739678,403.158120065335,403.157879414022
2202,403.102999739678,403.103120065334,403.102879414022
2203,403.045999739678,403.046120065334,403.045879414021
2204,402.987999739678,402.988120065335,402.987879414022
2205,402.927999739679,402.928120065335,402.927879414022
2206,402.865999739677,402.866120065333,402.865879414021
2207,402.803999739678,402.804120065334,402.803879414022
2208,402.739999739677,402.740120065333,402.739879414021
2209,402.675999739679,402.676120065335,402.675879414023
2210,402.609999739679,402.610120065336,402.609879414023
2211,402.543999739685,402.544120065341,402.543879414029
2212,402.476999739682,402.477120065339,402.476879414026
2213,402.408999739677,402.409120065334,402.408879414021
2214,402.340999739678,402.341120065334,402.340879414022
2215,402.271999739678,402.272120065334,402.271879414022
2216,402.201999739678,402.202120065335,402.201879414022
2217,402.131999739678,402.132120065335,402.131879414022
2218,402.061999739678,402.062120065334,402.061879414021
2219,401.990999739677,401.991120065334,401.990879414021
2220,401.919999739678,401.920120065334,401.919879414022
2221,401.847999739679,401.848120065335,401.847879414022
2222,401.775999739678,401.776120065335,401.775879414022
2223,401.703999739678,401.704120065335,401.703879414022
2224,401.631999739678,401.632120065335,401.631879414022
2225,401.558999739678,401.559120065334,401.558879414021
2226,401.485999739679,401.486120065335,401.485879414023
2227,401.412999739679,401.413120065336,401.412879414023
2228,401.339999739678,401.340120065334,401.339879414022
2229,401.266999739678,401.267120065335,401.266879414022
2230,401.192999739677,401.193120065333,401.19287941402
2231,401.119999739677,401.120120065333,401.119879414021
2232,401.045999739678,401.046120065335,401.045879414022
2233,400.971999739677,400.972120065333,400.97187941402
2234,400.897999739679,400.898120065335,400.897879414022
2235,400.824999739677,400.825120065334,400.824879414021
2236,400.750999739678,400.751120065335,400.750879414022
2237,400.676999739677,400.677120065333,400.676879414021
2238,400.602999739678,400.603120065334,400.602879414022
2239,400.528999739679,400.529120065335,400.528879414022
2240,400.453999739679,400.454120065335,400.453879414023
2241,400.379999739679,400.380120065335,400.379879414022
2242,400.305999739678,400.306120065334,400.305879414021
2243,400.231999739678,400.232120065335,400.231879414022
2244,400.157999739677,400.158120065333,400.15787941402
2245,400.083999739679,400.084120065335,400.083879414023
2246,400.009999739679,400.010120065335,400.009879414023
2247,399.935999739677,399.936120065334,399.935879414021
2248,399.861999739678,399.862120065334,399.861879414022
2249,399.787999739679,399.788120065336,399.787879414023
2250,399.713999739679,399.714120065336,399.713879414023
2251,399.639999739678,399.640120065334,399.639879414022
2252,399.565999739677,399.566120065334,399.565879414021
2253,399.491999739679,399.492120065335,399.491879414023
2254,399.417999739679,399.418120065336,399.417879414023
2255,399.343999739676,399.344120065333,399.34387941402
2256,399.268999739678,399.269120065335,399.268879414022
2257,399.193999739677,399.194120065334,399.193879414021
2258,399.117999739679,399.118120065335,399.117879414023
2259,399.04199973968,399.042120065336,399.041879414023
2260,398.965999739679,398.966120065336,398.965879414023
2261,398.889999739678,398.890120065334,398.889879414021
2262,398.812999739676,398.813120065333,398.81287941402
2263,398.736999739678,398.737120065335,398.736879414022
2264,398.659999739677,398.660120065333,398.659879414021
2265,398.582999739679,398.583120065336,398.582879414023
2266,398.505999739675,398.506120065331,398.505879414019
2267,398.428999739679,398.429120065335,398.428879414023
2268,398.351999739676,398.352120065332,398.351879414019
2269,398.274999739675,398.275120065332,398.274879414019
2270,398.197999739678,398.198120065334,398.197879414022
2271,398.121999739678,398.122120065334,398.121879414021
2272,398.044999739681,398.045120065337,398.044879414025
2273,397.967999739681,397.968120065337,397.967879414025
2274,397.891999739677,397.892120065333,397.891879414021
2275,397.815999739679,397.816120065335,397.815879414022
2276,397.738999739679,397.739120065335,397.738879414023
2277,397.662999739679,397.663120065335,397.662879414022
2278,397.586999739678,397.587120065335,397.586879414022
2279,397.511999739677,397.512120065333,397.511879414021
2280,397.435999739675,397.436120065331,397.435879414018
2281,397.360999739676,397.361120065333,397.36087941402
2282,397.284999739679,397.285120065335,397.284879414022
2283,397.209999739679,397.210120065335,397.209879414023
2284,397.134999739677,397.135120065334,397.134879414021
2285,397.060999739676,397.061120065332,397.060879414019
2286,396.985999739675,396.986120065331,396.985879414018
2287,396.911999739678,396.912120065334,396.911879414022
2288,396.837999739681,396.838120065338,396.837879414025
2289,396.763999739676,396.764120065333,396.76387941402
2290,396.689999739679,396.690120065335,396.689879414022
2291,396.615999739677,396.616120065333,396.615879414021
2292,396.542999739679,396.543120065335,396.542879414023
2293,396.468999739676,396.469120065332,396.46887941402
2294,396.39599973968,396.396120065337,396.395879414024
2295,396.322999739677,396.323120065333,396.32287941402
2296,396.250999739678,396.251120065335,396.250879414022
2297,396.17799973968,396.178120065337,396.177879414024
2298,396.10599973968,396.106120065336,396.105879414024
2299,396.033999739675,396.034120065331,396.033879414019
2300,395.961999739678,395.962120065334,395.961879414021
2301,395.889999739678,395.890120065335,395.889879414022
2302,395.817999739678,395.818120065335,395.817879414022
2303,395.746999739678,395.747120065335,395.746879414022
2304,395.675999739678,395.676120065334,395.675879414022
2305,395.603999739678,395.604120065335,395.603879414022
2306,395.532999739678,395.533120065334,395.532879414021
2307,395.462999739678,395.463120065335,395.462879414022
